Index	chrom	start	end	PeakID	2	3	4	5	CpG%	GC%
6078	chr6	153800000	154000000	bin_200kb_6073	0	0	0	0	0.007261	0.378441
6079	chr6	154000000	154200000	bin_200kb_6074	0	0	0	0	0.006931	0.370459
6080	chr6	154200000	154400000	bin_200kb_6075	0	0	0	0	0.009842	0.401454
6081	chr6	154400000	154600000	bin_200kb_6076	0	0	0	0	0.012112	0.424808
6082	chr6	154600000	154800000	bin_200kb_6077	0	0	0	0	0.012032	0.419727
6083	chr6	154800000	155000000	bin_200kb_6078	0	0	0	0	0.009262	0.385072
6084	chr6	155000000	155200000	bin_200kb_6079	0	0	0	0	0.013212	0.429519
6085	chr6	155200000	155400000	bin_200kb_6080	0	0	0	0	0.011432	0.427108
6086	chr6	155400000	155600000	bin_200kb_6081	0	0	0	0	0.008721	0.397264
6087	chr6	155600000	155800000	bin_200kb_6082	0	0	0	0	0.006271	0.37705
6088	chr6	155800000	156000000	bin_200kb_6083	0	0	0	0	0.007961	0.370489
6089	chr6	156000000	156200000	bin_200kb_6084	0	0	0	0	0.007711	0.390562
6090	chr6	156200000	156400000	bin_200kb_6085	0	0	0	0	0.006571	0.382611
6091	chr6	156400000	156600000	bin_200kb_6086	0	0	0	0	0.007291	0.396693
6092	chr6	156600000	156800000	bin_200kb_6087	0	0	0	0	0.011422	0.422038
6093	chr6	156800000	157000000	bin_200kb_6088	0	0	0	0	0.010572	0.408555
6094	chr6	157000000	157200000	bin_200kb_6089	0	0	0	0	0.011532	0.395473
6095	chr6	157200000	157400000	bin_200kb_6090	0	0	0	0	0.019583	0.488728
6096	chr6	157400000	157600000	bin_200kb_6091	0	0	0	0	0.013342	0.444861
6097	chr6	157600000	157800000	bin_200kb_6092	0	0	0	0	0.016483	0.478357
6098	chr6	157800000	158000000	bin_200kb_6093	0	0	0	0	0.011912	0.414126
6099	chr6	158000000	158200000	bin_200kb_6094	0	0	0	0	0.018613	0.49808
6100	chr6	158200000	158400000	bin_200kb_6095	0	0	0	0	0.017113	0.442861
6101	chr6	158400000	158600000	bin_200kb_6096	0	0	0	0	0.013562	0.434239
6102	chr6	158600000	158800000	bin_200kb_6097	0	0	0	0	0.017033	0.452072
6103	chr6	158800000	159000000	bin_200kb_6098	0	0	0	0	0.016613	0.455143
6104	chr6	159000000	159200000	bin_200kb_6099	0	0	0	0	0.011752	0.425418
6105	chr6	159200000	159400000	bin_200kb_6100	0	0	0	0	0.011952	0.427818
6106	chr6	159400000	159600000	bin_200kb_6101	0	0	0	0	0.008852	0.425948
6107	chr6	159600000	159800000	bin_200kb_6102	0	0	0	0	0.011242	0.422428
6108	chr6	159800000	160000000	bin_200kb_6103	0	0	0	0	0.013972	0.461444
6109	chr6	160000000	160200000	bin_200kb_6104	0	0	0	0	0.016233	0.458323
6110	chr6	160200000	160400000	bin_200kb_6105	0	0	0	0	0.009122	0.422418
6111	chr6	160400000	160600000	bin_200kb_6106	0	0	0	0	0.008141	0.407415
6112	chr6	160600000	160800000	bin_200kb_6107	0	0	0	0	0.013202	0.428899
6113	chr6	160800000	161000000	bin_200kb_6108	0	0	0	0	0.009002	0.37763
6114	chr6	161000000	161200000	bin_200kb_6109	0	0	0	0	0.009442	0.380901
6115	chr6	161200000	161400000	bin_200kb_6110	0	0	0	0	0.011982	0.427358
6116	chr6	161400000	161600000	bin_200kb_6111	0	0	0	0	0.013022	0.43663
6117	chr6	161600000	161800000	bin_200kb_6112	0	0	0	0	0.010762	0.418957
6118	chr6	161800000	162000000	bin_200kb_6113	0	0	0	0	0.012432	0.417117
6119	chr6	162000000	162200000	bin_200kb_6114	0	0	0	0	0.010112	0.387012
6120	chr6	162200000	162400000	bin_200kb_6115	0	0	0	0	0.009362	0.398824
6121	chr6	162400000	162600000	bin_200kb_6116	0	0	0	0	0.009922	0.394563
6122	chr6	162600000	162800000	bin_200kb_6117	0	0	0	0	0.007631	0.370449
6123	chr6	162800000	163000000	bin_200kb_6118	0	0	0	0	0.009322	0.391453
6124	chr6	163000000	163200000	bin_200kb_6119	0	0	0	0	0.008481	0.391193
6125	chr6	163200000	163400000	bin_200kb_6120	0	0	0	0	0.012262	0.420447
6126	chr6	163400000	163600000	bin_200kb_6121	0	0	0	0	0.011942	0.37736
6127	chr6	163600000	163800000	bin_200kb_6122	0	0	0	0	0.014242	0.451052
6128	chr6	163800000	164000000	bin_200kb_6123	0	0	0	0	0.010302	0.411996
6129	chr6	164000000	164200000	bin_200kb_6124	0	0	0	0	0.010352	0.408095
6130	chr6	164200000	164400000	bin_200kb_6125	0	0	0	0	0.008251	0.398714
6131	chr6	164400000	164600000	bin_200kb_6126	0	0	0	0	0.006371	0.37482
6132	chr6	164600000	164800000	bin_200kb_6127	0	0	0	0	0.007331	0.352206
6133	chr6	164800000	165000000	bin_200kb_6128	0	0	0	0	0.006251	0.379901
6134	chr6	165000000	165200000	bin_200kb_6129	0	0	0	0	0.007891	0.393763
6135	chr6	165200000	165400000	bin_200kb_6130	0	0	0	0	0.007921	0.402324
6136	chr6	165400000	165600000	bin_200kb_6131	0	0	0	0	0.008331	0.37394
6137	chr6	165600000	165800000	bin_200kb_6132	0	0	0	0	0.016413	0.43451
6138	chr6	165800000	166000000	bin_200kb_6133	0	0	0	0	0.014933	0.449262
6139	chr6	166000000	166200000	bin_200kb_6134	0	0	0	0	0.010302	0.407345
6140	chr6	166200000	166400000	bin_200kb_6135	0	0	0	0	0.015973	0.43898
6141	chr6	166400000	166600000	bin_200kb_6136	0	0	0	0	0.019783	0.489088
6142	chr6	166600000	166800000	bin_200kb_6137	0	0	0	0	0.018863	0.471715
6143	chr6	166800000	167000000	bin_200kb_6138	0	0	0	0	0.013432	0.429719
6144	chr6	167000000	167200000	bin_200kb_6139	0	0	0	0	0.010972	0.410986
6145	chr6	167200000	167400000	bin_200kb_6140	0	0	0	0	0.016363	0.475596
6146	chr6	167400000	167600000	bin_200kb_6141	0	0	0	0	0.016393	0.471355
6147	chr6	167600000	167800000	bin_200kb_6142	0	0	0	0	0.020311	0.492755
6148	chr6	167800000	168000000	bin_200kb_6143	0	0	0	0	0.011912	0.391183
6149	chr6	168000000	168200000	bin_200kb_6144	0	0	0	0	0.023454	0.527434
6150	chr6	168200000	168400000	bin_200kb_6145	0	0	0	0	0.019563	0.490769
6151	chr6	168400000	168600000	bin_200kb_6146	0	0	0	0	0.017293	0.461294
6152	chr6	168600000	168800000	bin_200kb_6147	0	0	0	0	0.017093	0.475476
6153	chr6	168800000	169000000	bin_200kb_6148	0	0	0	0	0.019673	0.455963
6154	chr6	169000000	169200000	bin_200kb_6149	0	0	0	0	0.012912	0.423108
6155	chr6	169200000	169400000	bin_200kb_6150	0	0	0	0	0.016153	0.463294
6156	chr6	169400000	169600000	bin_200kb_6151	0	0	0	0	0.010832	0.414516
6157	chr6	169600000	169800000	bin_200kb_6152	0	0	0	0	0.016953	0.447962
6158	chr6	169800000	170000000	bin_200kb_6153	0	0	0	0	0.016363	0.488558
6159	chr6	170000000	170200000	bin_200kb_6154	0	0	0	0	0.022424	0.520263
6160	chr6	170200000	170400000	bin_200kb_6155	0	0	0	0	0.034756	0.538336
6161	chr6	170400000	170600000	bin_200kb_6156	0	0	0	0	0.016723	0.485798
6162	chr6	170600000	170800000	bin_200kb_6157	0	0	0	0	0.007581	0.394753
6163	chr6	170800000	170805979	none	0	0	0	0	none	none
6164	chr7	0	200000	bin_200kb_6158	0	0	0	0	0.017159	0.486164
6165	chr7	200000	400000	bin_200kb_6159	0	0	0	0	0.036645	0.578698
6166	chr7	400000	600000	bin_200kb_6160	0	0	0	0	0.028925	0.577542
6167	chr7	600000	800000	bin_200kb_6161	0	0	0	0	0.025614	0.529035
6168	chr7	800000	1000000	bin_200kb_6162	0	0	0	0	0.033966	0.530555
6169	chr7	1000000	1200000	bin_200kb_6163	0	0	0	0	0.039467	0.594875
6170	chr7	1200000	1400000	bin_200kb_6164	0	0	0	0	0.037056	0.570411
6171	chr7	1400000	1600000	bin_200kb_6165	0	0	0	0	0.036546	0.614468
6172	chr7	1600000	1800000	bin_200kb_6166	0	0	0	0	0.026885	0.542077
6173	chr7	1800000	2000000	bin_200kb_6167	0	0	0	0	0.031745	0.56382
6174	chr7	2000000	2200000	bin_200kb_6168	0	0	0	0	0.031655	0.558129
6175	chr7	2200000	2400000	bin_200kb_6169	0	0	0	0	0.029945	0.544437
6176	chr7	2400000	2600000	bin_200kb_6170	0	0	0	0	0.024184	0.532745
6177	chr7	2600000	2800000	bin_200kb_6171	0	0	0	0	0.030875	0.579903
6178	chr7	2800000	3000000	bin_200kb_6172	0	0	0	0	0.019313	0.485808
6179	chr7	3000000	3200000	bin_200kb_6173	0	0	0	0	0.015783	0.467455
6180	chr7	3200000	3400000	bin_200kb_6174	0	0	0	0	0.012132	0.446381
6181	chr7	3400000	3600000	bin_200kb_6175	0	0	0	0	0.008481	0.382391
6182	chr7	3600000	3800000	bin_200kb_6176	0	0	0	0	0.010142	0.401614
6183	chr7	3800000	4000000	bin_200kb_6177	0	0	0	0	0.012262	0.419757
6184	chr7	4000000	4200000	bin_200kb_6178	0	0	0	0	0.016273	0.455813
6185	chr7	4200000	4400000	bin_200kb_6179	0	0	0	0	0.020724	0.495489
6186	chr7	4400000	4600000	bin_200kb_6180	0	0	0	0	0.013122	0.442821
6187	chr7	4600000	4800000	bin_200kb_6181	0	0	0	0	0.021104	0.484518
6188	chr7	4800000	5000000	bin_200kb_6182	0	0	0	0	0.026645	0.520453
6189	chr7	5000000	5200000	bin_200kb_6183	0	0	0	0	0.015913	0.452902
6190	chr7	5200000	5400000	bin_200kb_6184	0	0	0	0	0.026084	0.522104
6191	chr7	5400000	5600000	bin_200kb_6185	0	0	0	0	0.031035	0.548508
6192	chr7	5600000	5800000	bin_200kb_6186	0	0	0	0	0.018473	0.493139
6193	chr7	5800000	6000000	bin_200kb_6187	0	0	0	0	0.018963	0.471835
6194	chr7	6000000	6200000	bin_200kb_6188	0	0	0	0	0.019843	0.457673
6195	chr7	6200000	6400000	bin_200kb_6189	0	0	0	0	0.015493	0.440971
6196	chr7	6400000	6600000	bin_200kb_6190	0	0	0	0	0.022624	0.483097
6197	chr7	6600000	6800000	bin_200kb_6191	0	0	0	0	0.026424	0.518513
6198	chr7	6800000	7000000	bin_200kb_6192	0	0	0	0	0.020604	0.469435
6199	chr7	7000000	7200000	bin_200kb_6193	0	0	0	0	0.009352	0.408485
6200	chr7	7200000	7400000	bin_200kb_6194	0	0	0	0	0.007071	0.37707
6201	chr7	7400000	7600000	bin_200kb_6195	0	0	0	0	0.007351	0.383061
6202	chr7	7600000	7800000	bin_200kb_6196	0	0	0	0	0.008621	0.37616
6203	chr7	7800000	8000000	bin_200kb_6197	0	0	0	0	0.007271	0.37332
6204	chr7	8000000	8200000	bin_200kb_6198	0	0	0	0	0.006661	0.368599
6205	chr7	8200000	8400000	bin_200kb_6199	0	0	0	0	0.008371	0.395143
6206	chr7	8400000	8600000	bin_200kb_6200	0	0	0	0	0.009842	0.391053
6207	chr7	8600000	8800000	bin_200kb_6201	0	0	0	0	0.005321	0.356087
6208	chr7	8800000	9000000	bin_200kb_6202	0	0	0	0	0.005871	0.348866
6209	chr7	9000000	9200000	bin_200kb_6203	0	0	0	0	0.006091	0.356777
6210	chr7	9200000	9400000	bin_200kb_6204	0	0	0	0	0.005851	0.338514
6211	chr7	9400000	9600000	bin_200kb_6205	0	0	0	0	0.005871	0.357487
6212	chr7	9600000	9800000	bin_200kb_6206	0	0	0	0	0.006441	0.358237
6213	chr7	9800000	10000000	bin_200kb_6207	0	0	0	0	0.005311	0.349146
6214	chr7	10000000	10200000	bin_200kb_6208	0	0	0	0	0.005131	0.348796
6215	chr7	10200000	10400000	bin_200kb_6209	0	0	0	0	0.005081	0.355577
6216	chr7	10400000	10600000	bin_200kb_6210	0	0	0	0	0.006921	0.368239
6217	chr7	10600000	10800000	bin_200kb_6211	0	0	0	0	0.005451	0.37776
6218	chr7	10800000	11000000	bin_200kb_6212	0	0	0	0	0.006481	0.37476
6219	chr7	11000000	11200000	bin_200kb_6213	0	0	0	0	0.006911	0.355167
6220	chr7	11200000	11400000	bin_200kb_6214	0	0	0	0	0.005871	0.3767
6221	chr7	11400000	11600000	bin_200kb_6215	0	0	0	0	0.005151	0.356257
6222	chr7	11600000	11800000	bin_200kb_6216	0	0	0	0	0.005161	0.348576
6223	chr7	11800000	12000000	bin_200kb_6217	0	0	0	0	0.005871	0.351966
6224	chr7	12000000	12200000	bin_200kb_6218	0	0	0	0	0.005581	0.360148
6225	chr7	12200000	12400000	bin_200kb_6219	0	0	0	0	0.006341	0.368069
6226	chr7	12400000	12600000	bin_200kb_6220	0	0	0	0	0.007081	0.365939
6227	chr7	12600000	12800000	bin_200kb_6221	0	0	0	0	0.009692	0.386082
6228	chr7	12800000	13000000	bin_200kb_6222	0	0	0	0	0.006501	0.370999
6229	chr7	13000000	13200000	bin_200kb_6223	0	0	0	0	0.007301	0.361618
6230	chr7	13200000	13400000	bin_200kb_6224	0	0	0	0	0.006251	0.350936
6231	chr7	13400000	13600000	bin_200kb_6225	0	0	0	0	0.005851	0.346936
6232	chr7	13600000	13800000	bin_200kb_6226	0	0	0	0	0.005281	0.354307
6233	chr7	13800000	14000000	bin_200kb_6227	0	0	0	0	0.009152	0.381911
6234	chr7	14000000	14200000	bin_200kb_6228	0	0	0	0	0.007481	0.363068
6235	chr7	14200000	14400000	bin_200kb_6229	0	0	0	0	0.005521	0.354277
6236	chr7	14400000	14600000	bin_200kb_6230	0	0	0	0	0.005321	0.345515
6237	chr7	14600000	14800000	bin_200kb_6231	0	0	0	0	0.005751	0.345485
6238	chr7	14800000	15000000	bin_200kb_6232	0	0	0	0	0.006651	0.351836
6239	chr7	15000000	15200000	bin_200kb_6233	0	0	0	0	0.007131	0.362328
6240	chr7	15200000	15400000	bin_200kb_6234	0	0	0	0	0.005721	0.349096
6241	chr7	15400000	15600000	bin_200kb_6235	0	0	0	0	0.006091	0.343045
6242	chr7	15600000	15800000	bin_200kb_6236	0	0	0	0	0.007321	0.348726
6243	chr7	15800000	16000000	bin_200kb_6237	0	0	0	0	0.006531	0.362208
6244	chr7	16000000	16200000	bin_200kb_6238	0	0	0	0	0.006321	0.360678
6245	chr7	16200000	16400000	bin_200kb_6239	0	0	0	0	0.006081	0.356877
6246	chr7	16400000	16600000	bin_200kb_6240	0	0	0	0	0.007811	0.37584
6247	chr7	16600000	16800000	bin_200kb_6241	0	0	0	0	0.009382	0.381221
6248	chr7	16800000	17000000	bin_200kb_6242	0	0	0	0	0.007061	0.37321
6249	chr7	17000000	17200000	bin_200kb_6243	0	0	0	0	0.006321	0.363688
6250	chr7	17200000	17400000	bin_200kb_6244	0	0	0	0	0.007291	0.364878
6251	chr7	17400000	17600000	bin_200kb_6245	0	0	0	0	0.006061	0.382301
6252	chr7	17600000	17800000	bin_200kb_6246	0	0	0	0	0.007221	0.393883
6253	chr7	17800000	18000000	bin_200kb_6247	0	0	0	0	0.006331	0.343245
6254	chr7	18000000	18200000	bin_200kb_6248	0	0	0	0	0.008351	0.380121
6255	chr7	18200000	18400000	bin_200kb_6249	0	0	0	0	0.005681	0.362798
6256	chr7	18400000	18600000	bin_200kb_6250	0	0	0	0	0.006041	0.356537
6257	chr7	18600000	18800000	bin_200kb_6251	0	0	0	0	0.005421	0.350886
6258	chr7	18800000	19000000	bin_200kb_6252	0	0	0	0	0.006401	0.359598
6259	chr7	19000000	19200000	bin_200kb_6253	0	0	0	0	0.005361	0.357427
6260	chr7	19200000	19400000	bin_200kb_6254	0	0	0	0	0.005731	0.360698
6261	chr7	19400000	19600000	bin_200kb_6255	0	0	0	0	0.006481	0.365629
6262	chr7	19600000	19800000	bin_200kb_6256	0	0	0	0	0.006101	0.369969
6263	chr7	19800000	20000000	bin_200kb_6257	0	0	0	0	0.005391	0.355817
6264	chr7	20000000	20200000	bin_200kb_6258	0	0	0	0	0.005641	0.363568
6265	chr7	20200000	20400000	bin_200kb_6259	0	0	0	0	0.005481	0.363798
6266	chr7	20400000	20600000	bin_200kb_6260	0	0	0	0	0.005961	0.37712
6267	chr7	20600000	20800000	bin_200kb_6261	0	0	0	0	0.008151	0.368569
6268	chr7	20800000	21000000	bin_200kb_6262	0	0	0	0	0.009642	0.382361
6269	chr7	21000000	21200000	bin_200kb_6263	0	0	0	0	0.006611	0.381211
6270	chr7	21200000	21400000	bin_200kb_6264	0	0	0	0	0.007571	0.384542
6271	chr7	21400000	21600000	bin_200kb_6265	0	0	0	0	0.009472	0.394143
6272	chr7	21600000	21800000	bin_200kb_6266	0	0	0	0	0.006901	0.37414
6273	chr7	21800000	22000000	bin_200kb_6267	0	0	0	0	0.008761	0.387472
6274	chr7	22000000	22200000	bin_200kb_6268	0	0	0	0	0.011372	0.423368
6275	chr7	22200000	22400000	bin_200kb_6269	0	0	0	0	0.007271	0.388582
6276	chr7	22400000	22600000	bin_200kb_6270	0	0	0	0	0.008431	0.416607
6277	chr7	22600000	22800000	bin_200kb_6271	0	0	0	0	0.006741	0.401034
6278	chr7	22800000	23000000	bin_200kb_6272	0	0	0	0	0.011942	0.43491
6279	chr7	23000000	23200000	bin_200kb_6273	0	0	0	0	0.010402	0.407585
6280	chr7	23200000	23400000	bin_200kb_6274	0	0	0	0	0.012862	0.43584
6281	chr7	23400000	23600000	bin_200kb_6275	0	0	0	0	0.016723	0.425148
6282	chr7	23600000	23800000	bin_200kb_6276	0	0	0	0	0.011522	0.410726
6283	chr7	23800000	24000000	bin_200kb_6277	0	0	0	0	0.006821	0.391903
6284	chr7	24000000	24200000	bin_200kb_6278	0	0	0	0	0.006061	0.388982
6285	chr7	24200000	24400000	bin_200kb_6279	0	0	0	0	0.008471	0.400204
6286	chr7	24400000	24600000	bin_200kb_6280	0	0	0	0	0.008051	0.407455
6287	chr7	24600000	24800000	bin_200kb_6281	0	0	0	0	0.006121	0.356437
6288	chr7	24800000	25000000	bin_200kb_6282	0	0	0	0	0.008761	0.408885
6289	chr7	25000000	25200000	bin_200kb_6283	0	0	0	0	0.011792	0.424978
6290	chr7	25200000	25400000	bin_200kb_6284	0	0	0	0	0.007531	0.401914
6291	chr7	25400000	25600000	bin_200kb_6285	0	0	0	0	0.006901	0.402604
6292	chr7	25600000	25800000	bin_200kb_6286	0	0	0	0	0.007601	0.410136
6293	chr7	25800000	26000000	bin_200kb_6287	0	0	0	0	0.011382	0.409846
6294	chr7	26000000	26200000	bin_200kb_6288	0	0	0	0	0.010462	0.429509
6295	chr7	26200000	26400000	bin_200kb_6289	0	0	0	0	0.016233	0.43508
6296	chr7	26400000	26600000	bin_200kb_6290	0	0	0	0	0.008641	0.420097
6297	chr7	26600000	26800000	bin_200kb_6291	0	0	0	0	0.009482	0.405365
6298	chr7	26800000	27000000	bin_200kb_6292	0	0	0	0	0.007211	0.365198
6299	chr7	27000000	27200000	bin_200kb_6293	0	0	0	0	0.012902	0.419377
6300	chr7	27200000	27400000	bin_200kb_6294	0	0	0	0	0.018843	0.466855
6301	chr7	27400000	27600000	bin_200kb_6295	0	0	0	0	0.009782	0.430919
6302	chr7	27600000	27800000	bin_200kb_6296	0	0	0	0	0.008811	0.387442
6303	chr7	27800000	28000000	bin_200kb_6297	0	0	0	0	0.009922	0.410506
6304	chr7	28000000	28200000	bin_200kb_6298	0	0	0	0	0.008261	0.404585
6305	chr7	28200000	28400000	bin_200kb_6299	0	0	0	0	0.007161	0.391833
6306	chr7	28400000	28600000	bin_200kb_6300	0	0	0	0	0.009722	0.408995
6307	chr7	28600000	28800000	bin_200kb_6301	0	0	0	0	0.007861	0.409165
6308	chr7	28800000	29000000	bin_200kb_6302	0	0	0	0	0.009012	0.403255
6309	chr7	29000000	29200000	bin_200kb_6303	0	0	0	0	0.007941	0.404895
6310	chr7	29200000	29400000	bin_200kb_6304	0	0	0	0	0.010612	0.424178
6311	chr7	29400000	29600000	bin_200kb_6305	0	0	0	0	0.009912	0.422848
6312	chr7	29600000	29800000	bin_200kb_6306	0	0	0	0	0.011302	0.402834
6313	chr7	29800000	30000000	bin_200kb_6307	0	0	0	0	0.011362	0.432729
6314	chr7	30000000	30200000	bin_200kb_6308	0	0	0	0	0.009562	0.399334
6315	chr7	30200000	30400000	bin_200kb_6309	0	0	0	0	0.010122	0.418157
6316	chr7	30400000	30600000	bin_200kb_6310	0	0	0	0	0.012222	0.444071
6317	chr7	30600000	30800000	bin_200kb_6311	0	0	0	0	0.011552	0.465584
6318	chr7	30800000	31000000	bin_200kb_6312	0	0	0	0	0.011772	0.495839
6319	chr7	31000000	31200000	bin_200kb_6313	0	0	0	0	0.012072	0.508311
6320	chr7	31200000	31400000	bin_200kb_6314	0	0	0	0	0.007241	0.383361
6321	chr7	31400000	31600000	bin_200kb_6315	0	0	0	0	0.007661	0.411486
6322	chr7	31600000	31800000	bin_200kb_6316	0	0	0	0	0.006711	0.392493
6323	chr7	31800000	32000000	bin_200kb_6317	0	0	0	0	0.005721	0.37457
6324	chr7	32000000	32200000	bin_200kb_6318	0	0	0	0	0.007561	0.407255
6325	chr7	32200000	32400000	bin_200kb_6319	0	0	0	0	0.009402	0.432759
6326	chr7	32400000	32600000	bin_200kb_6320	0	0	0	0	0.011032	0.425558
6327	chr7	32600000	32800000	bin_200kb_6321	0	0	0	0	0.008051	0.383041
6328	chr7	32800000	33000000	bin_200kb_6322	0	0	0	0	0.010752	0.411976
6329	chr7	33000000	33200000	bin_200kb_6323	0	0	0	0	0.010612	0.406375
6330	chr7	33200000	33400000	bin_200kb_6324	0	0	0	0	0.005581	0.360858
6331	chr7	33400000	33600000	bin_200kb_6325	0	0	0	0	0.005921	0.3727
6332	chr7	33600000	33800000	bin_200kb_6326	0	0	0	0	0.007461	0.395593
6333	chr7	33800000	34000000	bin_200kb_6327	0	0	0	0	0.008051	0.416617
6334	chr7	34000000	34200000	bin_200kb_6328	0	0	0	0	0.006431	0.395343
6335	chr7	34200000	34400000	bin_200kb_6329	0	0	0	0	0.006101	0.392043
6336	chr7	34400000	34600000	bin_200kb_6330	0	0	0	0	0.006611	0.380331
6337	chr7	34600000	34800000	bin_200kb_6331	0	0	0	0	0.005571	0.381681
6338	chr7	34800000	35000000	bin_200kb_6332	0	0	0	0	0.006881	0.420107
6339	chr7	35000000	35200000	bin_200kb_6333	0	0	0	0	0.008992	0.400464
6340	chr7	35200000	35400000	bin_200kb_6334	0	0	0	0	0.010132	0.389282
6341	chr7	35400000	35600000	bin_200kb_6335	0	0	0	0	0.007941	0.419287
6342	chr7	35600000	35800000	bin_200kb_6336	0	0	0	0	0.009162	0.396443
6343	chr7	35800000	36000000	bin_200kb_6337	0	0	0	0	0.007961	0.364018
6344	chr7	36000000	36200000	bin_200kb_6338	0	0	0	0	0.010272	0.450572
6345	chr7	36200000	36400000	bin_200kb_6339	0	0	0	0	0.011702	0.451862
6346	chr7	36400000	36600000	bin_200kb_6340	0	0	0	0	0.008351	0.394513
6347	chr7	36600000	36800000	bin_200kb_6341	0	0	0	0	0.009042	0.414526
6348	chr7	36800000	37000000	bin_200kb_6342	0	0	0	0	0.007311	0.406205
6349	chr7	37000000	37200000	bin_200kb_6343	0	0	0	0	0.007741	0.406045
6350	chr7	37200000	37400000	bin_200kb_6344	0	0	0	0	0.010052	0.414306
6351	chr7	37400000	37600000	bin_200kb_6345	0	0	0	0	0.011052	0.414776
6352	chr7	37600000	37800000	bin_200kb_6346	0	0	0	0	0.006491	0.37651
6353	chr7	37800000	38000000	bin_200kb_6347	0	0	0	0	0.006421	0.3722
6354	chr7	38000000	38200000	bin_200kb_6348	0	0	0	0	0.005371	0.369609
6355	chr7	38200000	38400000	bin_200kb_6349	0	0	0	0	0.008341	0.389202
6356	chr7	38400000	38600000	bin_200kb_6350	0	0	0	0	0.006501	0.381841
6357	chr7	38600000	38800000	bin_200kb_6351	0	0	0	0	0.009182	0.410366
6358	chr7	38800000	39000000	bin_200kb_6352	0	0	0	0	0.007221	0.37672
6359	chr7	39000000	39200000	bin_200kb_6353	0	0	0	0	0.007441	0.366789
6360	chr7	39200000	39400000	bin_200kb_6354	0	0	0	0	0.008041	0.401424
6361	chr7	39400000	39600000	bin_200kb_6355	0	0	0	0	0.008351	0.406845
6362	chr7	39600000	39800000	bin_200kb_6356	0	0	0	0	0.009432	0.398224
6363	chr7	39800000	40000000	bin_200kb_6357	0	0	0	0	0.010392	0.400484
6364	chr7	40000000	40200000	bin_200kb_6358	0	0	0	0	0.009702	0.382941
6365	chr7	40200000	40400000	bin_200kb_6359	0	0	0	0	0.009602	0.395163
6366	chr7	40400000	40600000	bin_200kb_6360	0	0	0	0	0.005981	0.366269
6367	chr7	40600000	40800000	bin_200kb_6361	0	0	0	0	0.007191	0.393813
6368	chr7	40800000	41000000	bin_200kb_6362	0	0	0	0	0.006401	0.398024
6369	chr7	41000000	41200000	bin_200kb_6363	0	0	0	0	0.007601	0.399604
6370	chr7	41200000	41400000	bin_200kb_6364	0	0	0	0	0.006271	0.385332
6371	chr7	41400000	41600000	bin_200kb_6365	0	0	0	0	0.007851	0.397144
6372	chr7	41600000	41800000	bin_200kb_6366	0	0	0	0	0.007041	0.384281
6373	chr7	41800000	42000000	bin_200kb_6367	0	0	0	0	0.007231	0.401534
6374	chr7	42000000	42200000	bin_200kb_6368	0	0	0	0	0.010242	0.410686
6375	chr7	42200000	42400000	bin_200kb_6369	0	0	0	0	0.010692	0.403124
6376	chr7	42400000	42600000	bin_200kb_6370	0	0	0	0	0.007271	0.404305
6377	chr7	42600000	42800000	bin_200kb_6371	0	0	0	0	0.006201	0.392243
6378	chr7	42800000	43000000	bin_200kb_6372	0	0	0	0	0.007741	0.396113
6379	chr7	43000000	43200000	bin_200kb_6373	0	0	0	0	0.006861	0.394863
6380	chr7	43200000	43400000	bin_200kb_6374	0	0	0	0	0.009842	0.428989
6381	chr7	43400000	43600000	bin_200kb_6375	0	0	0	0	0.009752	0.415446
6382	chr7	43600000	43800000	bin_200kb_6376	0	0	0	0	0.008311	0.399404
6383	chr7	43800000	44000000	bin_200kb_6377	0	0	0	0	0.011612	0.446711
6384	chr7	44000000	44200000	bin_200kb_6378	0	0	0	0	0.019463	0.523224
6385	chr7	44200000	44400000	bin_200kb_6379	0	0	0	0	0.019463	0.56033
6386	chr7	44400000	44600000	bin_200kb_6380	0	0	0	0	0.010012	0.428579
6387	chr7	44600000	44800000	bin_200kb_6381	0	0	0	0	0.014182	0.457273
6388	chr7	44800000	45000000	bin_200kb_6382	0	0	0	0	0.016903	0.448292
6389	chr7	45000000	45200000	bin_200kb_6383	0	0	0	0	0.015173	0.480237
6390	chr7	45200000	45400000	bin_200kb_6384	0	0	0	0	0.009272	0.441731
6391	chr7	45400000	45600000	bin_200kb_6385	0	0	0	0	0.007011	0.408465
6392	chr7	45600000	45800000	bin_200kb_6386	0	0	0	0	0.010222	0.455503
6393	chr7	45800000	46000000	bin_200kb_6387	0	0	0	0	0.013692	0.479577
6394	chr7	46000000	46200000	bin_200kb_6388	0	0	0	0	0.006851	0.383131
6395	chr7	46200000	46400000	bin_200kb_6389	0	0	0	0	0.006551	0.395233
6396	chr7	46400000	46600000	bin_200kb_6390	0	0	0	0	0.005131	0.385892
6397	chr7	46600000	46800000	bin_200kb_6391	0	0	0	0	0.005871	0.389652
6398	chr7	46800000	47000000	bin_200kb_6392	0	0	0	0	0.007011	0.388052
6399	chr7	47000000	47200000	bin_200kb_6393	0	0	0	0	0.008581	0.405335
6400	chr7	47200000	47400000	bin_200kb_6394	0	0	0	0	0.009932	0.44053
6401	chr7	47400000	47600000	bin_200kb_6395	0	0	0	0	0.015303	0.485758
6402	chr7	47600000	47800000	bin_200kb_6396	0	0	0	0	0.015603	0.476156
